category,product_url,review,rating
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Gaya:,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,alhamdulillah barang sudah sampai sesuai jumlah hanya saja ukuran kekecilan,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,barang nya sesuai pesanan makasih lzada amanh trussss 👍👍👍👍👍👍👍,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"bahan nyaman,ukuran sesuai warna sesuai pesanan tokonya amanah",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,real pick kurir ramah kain sesuai harga yaa,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"produk sesuai, packing rapih, pengiriman cepat",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Bahan:,3
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,mantul,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"makasih paket udah diterima dengan baik,untuk celananya yaa lumayan lah bisa buat sehari""",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,barang sudah diterima ...terima kasih bang kurir...terima kasih lazada...barang tipis ...sesuai hargalah,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus.,",4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Buat harga under 5k pake coin lazada bs di bilang worth it lah. Apalagi kalo cuma di pake pas tidur. Kalopun cepet rusak yaa gpp,4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"tipisss carangg, but it's ok 👍🏻 buat di pake di kamar doang atau buat daleman daster ini oke sih bagus",5
