category,product_url,review,rating
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Bahan polyester berkualitas tinggi, Polanya yang bunga-bunga menambah sentuhan feminin, Sempurna untuk acara santai,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga mencuri perhatian, Panjang yang bagus, di bawah lutut, Bahan yang lembut dan nyaman,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,baju nya habis di cuci....,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"nyaman dipakai buat bersantai dirumah, harga murah bisa buat gonta ganti, nyaman cocok banget dikantong",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga menambah sentuhan feminin, cocok untuk dipakai bersantai dirumah pada musim2 panas kayak gini, harga murah cocok buat gonta ganti dirumah",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Nyaman dan stylish, Warna rose soft blue yang unik, Dress yang serbaguna untuk berbagai acara,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,tipis ringan agak nerawang y... sesuai harga.. motif sesuai dengan yang d pesan. hampir ke sage warnanya,4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,bagusss sesuai ekspektasi..bahan nya adem tebal lagi..ukuran nya juga pas buat aku BB 64 kurir nya ramah..pertahankannn,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Desain mini dress yang seksi, Panjang yang mempesona di bawah lutut, Cocok untuk acara siang dan malam, Polanya yang bunga-bunga menambah sentuhan feminin,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,Gaya:,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Dress yang serbaguna untuk berbagai acara, Polanya yang bunga-bunga mencuri perhatian, Sempurna untuk acara santai,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose soft blue yang unik, Polanya yang bunga-bunga sangat menakjubkan, Warna rose pink yang cantik, Warna rose cream yang indah, Panjang yang mempesona di bawah lutut, Nyaman dan stylish, Desain mini dress yang seksi,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Nyaman dan stylish, Bahan yang lembut dan nyaman, Warna rose pink yang cantik, pokoknya the best..i like it",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk kencan romantis, Kerah boat neck terlihat stylish, Bahan polyester berkualitas tinggi, Polanya yang bunga-bunga mencuri perhatian,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Panjang yang mempesona di bawah lutut, sesuai gambar lah bagus banget puassssssssssss deh pokoknya",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,bahannya adem banget tebal harga terjangkau recommend banget pokonya buat barangnya mantulll model cantik kaya gini mantappp,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Nyaman dan stylish, Panjang yang bagus, di bawah lutut, Bahan yang lembut dan nyaman, Desain tanpa punggung menambah sentuhan elegan, Bahan bagus",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Nyaman dan stylish, Dress yang serbaguna untuk berbagai acara, Panjang yang bagus, di bawah lutut, Polanya yang bunga-bunga mencuri perhatian, Polanya yang bunga-bunga mencuri perhatian, Bahan polyester berkualitas tinggi, Cocok untuk acara siang dan malam, Desain mini dress yang seksi, pengiriman cepat pengemasan baik,trimakasih moga berkah dan tambah laris",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Pilihan bagus untuk tampil. lebih menarik, pilihan warnanya juga banyak. Cantik dan nyaman untuk dipakai. Bisa digunakan sehari-hari",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bajunya bagus, warna nya cantik, dan nyaman digunakan. Hanya saja agak pendek, Kurang cocok untuk yang berhijab karena susah untuk disesuaikan dengan jilbabnya",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang mempesona di bawah lutut, Cocok untuk acara siang dan malam, Kerah boat neck terlihat stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"bahannya bagus,GK panas nyaman pokonya cocok buat langganan mksh seller dan lazada",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,paketnya udah sampai pengiriman cepat baru kemarin pesan hari ini udah datang..,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,paket nya sudah sampai maaf telat kasih ulasan sesuai bajunya terimakasih banyak kainnya sesuai harga,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose pink yang cantik, Sempurna untuk kencan romantis, Nyaman dan stylish, Polanya yang bunga-bunga menambah sentuhan feminin,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,Alhamdulillah paket Dress nya udah sampai Dress nya bagus sesuai expetasi tidak luntur,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"kalau yg ini ko lebih pendek ya tapi harga sama tapi gak ppa sih lucu juga aq suka makasih sellerBahan polyester berkualitas tinggi, Warna rose cream yang indah,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"bagus banget sesuai dengan pesanann walaupun bahan nya agak kasar, Polanya yang bunga-bunga mencuri perhatian,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Dress yang serbaguna untuk berbagai acara, Bahan yang lembut dan nyaman, Sempurna untuk acara santai, Nyaman dan stylish, Bahan yang halus dan ringan, Polanya yang bunga-bunga menambah sentuhan feminin, Warna rose soft blue yang unik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Alhamdulillah barang sudah sampai, sya suka barang bgus bgetCocok untuk acara siang dan malam,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,alhmdulillah toko nya sangat amanah produk sangat bagus selalu puas belanja disini pokonya recommend bgt,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bajunya bagus banget. Saya suka, saya suka😘 harganya juga murah meriah, pengirimannya juga cepat dan packingnya juga bagus👍 nanti order lagi ah warna yang lain nya",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,paketan tlah sampai realpic sitrima kasih buat para sellernya buat kurir dan lazadanya sukses slalu,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga sangat menakjubkan, Bahan yang halus dan ringan, Polanya yang bunga-bunga mencuri perhatian,",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Kerah boat neck yang elegan, Bahan yang lembut dan nyaman, Dress yang serbaguna untuk berbagai acara,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"aaaa bagus banget,,, Pengirimannya super cepat kemaren co hari ini udh nyampe good job 👍👍, warnanya cerah tp bahannya agak kaku mungkin krna blm d cuci.. mau order lagiii aaaaahh",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Kerah boat neck yang elegan, Cocok untuk acara siang dan malam, Bahan polyester berkualitas tinggi,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga sangat menakjubkan, Bahan yang lembut dan nyaman, Bahan yang lembut dan nyaman, Nyaman dan stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"bagus bahannya adem ,, cuman d aku kurang panjang, jd nya ngegantung , but okee gamasalah , ttep suka ❣️❣️",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Dress yang serbaguna untuk berbagai acara, Cocok untuk acara siang dan malam, Desain mini dress yang seksi,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,ok thank brangnya udh smpai..blum di coba smoga pas..bhnya lumayan bagus,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"sangat amanah , respon baik , pokonya bahan juga enak adem ayem akan trus jadi langganan 🥰Bahan yang halus dan ringan, Warna rose soft blue yang unik, Bahan yang lembut dan nyaman,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,aseli bagus buat harga semurah itu. gak setipis yg dibayangkan. gak nerawang jg. saya bb 50 tb 158 pas. nyesel gak beli banyak.,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,warna sesuai order sizenya pas di aku cuma pengiriman agak lama but its ok bajunya bagus aku suka tengkeyu seller 👍👍👍,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga menambah sentuhan feminin, Desain tanpa punggung menambah sentuhan elegan, Bahan yang lembut dan nyaman,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose cream yang indah, Panjang yang bagus, di bawah lutut, Bahan yang lembut dan nyaman, Polanya yang bunga-bunga mencuri perhatian, asal ga masuk mesin cuci aja kayanya bakal awet.",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga menambah sentuhan feminin, Bahan polyester berkualitas tinggi,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Model MIDI yg keren Bahan yang nyaman tali bebas pengukuran , Desain tanpa punggung menambah sentuhan elegan, Sempurna untuk kencan romantis, Polanya yang bunga-bunga sangat menakjubkan,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose cream yang indah, Polanya yang bunga-bunga sangat menakjubkan,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"barang sangat bagus saya suka bngt, pertahankan kwalitas terbaik 👍",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"bahannya bagus,lumayan tidak tipis,ukurannya jg pas,modelnya lucu,motifnya jg bagus..ini mau beli lg..",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk acara santai, Bahan polyester berkualitas tinggi, Polanya yang bunga-bunga mencuri perhatian, Polanya yang bunga-bunga menambah sentuhan feminin, Desain tanpa punggung menambah sentuhan elegan, Warna rose soft blue yang unik, Bahan yang halus dan ringan, Panjang yang bagus, di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Sempurna untuk acara santai, Sempurna untuk kencan romantis, Desain mini dress yang seksi, Polanya yang bunga-bunga menambah sentuhan feminin, Kerah boat neck yang elegan, alhamdulillah dres ny udh ktrima dengn baik dan bgus cantik bngt warnanya dn pkingnny sangt rapi mksih lazada dn tokony sukses jualnny",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,udah cepet bgt Dateng nya lngsung jatuh hatii SM baju nya terimakasih bang kurir langganan bgt,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"baju tidak sesuai gambar dan pesanan, saya pesan seperti digmbr tp yg dtng beda model,, untuk motif memang sama,, sedikit kecewa,, toko kurang amanah,,",2
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose pink yang cantik, Polanya yang bunga-bunga mencuri perhatian,",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga sangat menakjubkan, Nyaman dan stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose cream yang indah, Bahan yang halus dan ringan, Panjang yang mempesona di bawah lutut, 🥰🥰aku suka sukses selalu aminn..🤲🏻😇",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk acara santai, Panjang yang mempesona di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang mempesona di bawah lutut, Cocok untuk acara siang dan malam, Kerah boat neck yang elegan,",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga mencuri perhatian, Sempurna untuk acara santai, Cocok untuk acara siang dan malam,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Polanya yang bunga-bunga mencuri perhatian, Desain mini dress yang seksi, Desain tanpa punggung menambah sentuhan elegan, Bahan yang halus dan ringan, mantap Real pich👍👍👍🥰🥰suka bangett ini mah ...",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk acara santai, Polanya yang bunga-bunga mencuri perhatian, Polanya yang bunga-bunga mencuri perhatian, Panjang yang mempesona di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk kencan romantis, Panjang yang mempesona di bawah lutut, Warna rose cream yang indah,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Sempurna untuk kencan romantis, Cocok untuk acara siang dan malam, Kerah boat neck yang elegan, Warna rose soft blue yang unik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang lembut dan nyaman, Polanya yang bunga-bunga sangat menakjubkan, Cocok untuk acara siang dan malam, Polanya yang bunga-bunga mencuri perhatian, Warna rose cream yang indah, Dress yang serbaguna untuk berbagai acara, Nyaman dan stylish, Warna rose soft blue yang unik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Cocok untuk acara siang dan malam, Nyaman dan stylish, Polanya yang bunga-bunga mencuri perhatian, Kerah boat neck terlihat stylish, Sempurna untuk kencan romantis,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang lembut dan nyaman, Sempurna untuk acara santai, Bahan polyester berkualitas tinggi, Warna rose soft blue yang unik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose soft blue yang unik, Bahan yang halus dan ringan, Warna rose cream yang indah, Warna rose pink yang cantik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang lembut dan nyaman, Desain tanpa punggung menambah sentuhan elegan, Desain mini dress yang seksi,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Baguss suka modelnya ,bahannya juga baguss ,dress sexy yg unik terimaksi seller next order lagi 🥰🥰🥰",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga menambah sentuhan feminin, Polanya yang bunga-bunga menambah sentuhan feminin, Panjang yang mempesona di bawah lutut, Kerah boat neck terlihat stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"pesanan sesuai. barangnya bagus motifnya lucu, modelnya klo dipake agak kaya balon mlembung gtu. utk bahannya standar ya sesuai harga. terimakasih 🙏",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga mencuri perhatian, Kerah boat neck terlihat stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Dress yang serbaguna untuk berbagai acara, Warna rose pink yang cantik, dan barang nya sesuai pesanan makasih buat semunya",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Warna rose soft blue yang unik, Dress yang serbaguna untuk berbagai acara, Panjang yang mempesona di bawah lutut,",4
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Dress yang serbaguna untuk berbagai acara, Polanya yang bunga-bunga sangat menakjubkan, mkasih sudah amanah,, insya allah nnti order lg",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang bagus, di bawah lutut, Polanya yang bunga-bunga sangat menakjubkan, Sempurna untuk kencan romantis,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang mempesona di bawah lutut, Cocok untuk acara siang dan malam, Polanya yang bunga-bunga mencuri perhatian,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Panjang yang mempesona di bawah lutut, Polanya yang bunga-bunga sangat menakjubkan, Polanya yang bunga-bunga menambah sentuhan feminin,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Nyaman dan stylish, Dress yang serbaguna untuk berbagai acara, Polanya yang bunga-bunga mencuri perhatian,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang bagus, di bawah lutut, Kerah boat neck terlihat stylish, Cocok untuk acara siang dan malam, nyaman di pakai, harga terjangkau, barang murah tapi kualitas tidak murahan.",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Desain mini dress yang seksi, Kerah boat neck terlihat stylish, Panjang yang bagus, di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"alhamdulilah paket nya sudah sampai dengan selamat dan cepat .. baju nya bagus banget 😍😍😍😍😍👍👍👍👍👍mantul 👌👌👌👌Sempurna untuk kencan romantis, Sempurna untuk acara santai, Cocok untuk acara siang dan malam, Panjang yang mempesona di bawah lutut, Polanya yang bunga-bunga mencuri perhatian, Warna rose pink yang cantik,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,bagus banget nggak kecewa bali di toko ini sesuai dengan gambar 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍💘💘💘💘💘💘,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,alhamdulillah paket dh sampai dan semuanya sangat rielpick sesuai dengan pesanan dari warna sampai keseluruhannya semuanya bagus pengiriman sngt cpt dan abang kurir sdh langganan terimakasih untuk tokonya yg amanah dan untuk Lazada terimakasih semoga makin sukses,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Desain tanpa punggung menambah sentuhan elegan,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga mencuri perhatian, Polanya yang bunga-bunga sangat menakjubkan,maaf poto tdk ssuai",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"bs dipke sehr2 cocok musim kemarau di aq pnjng nya pas bhn lumyan bgs,ga tipis2 amat.sedenglah bgs",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Desain mini dress yang seksi, Polanya yang bunga-bunga mencuri perhatian, Bahan yang halus dan ringan, Panjang yang mempesona di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"cakep tapi kainnya kurang nyaman, trs potongan nyaa ditebgah tengah depan belakng jd kurg cakep, untk yg lainnya okey sih",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,dressnya bagus. bahan lumayan tebal. harga murah. pas banget dipakai buat santai atau hang out. thanks lazada dan tokonya,5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Panjang yang bagus, di bawah lutut, Desain tanpa punggung menambah sentuhan elegan, Polanya yang bunga-bunga menambah sentuhan feminin, Panjang yang mempesona di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga menambah sentuhan feminin, Kerah boat neck yang elegan, Sempurna untuk acara santai, Bahan yang halus dan ringan, Cocok untuk acara siang dan malam, Polanya yang bunga-bunga mencuri perhatian, Kerah boat neck terlihat stylish, Bahan yang lembut dan nyaman,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Desain mini dress yang seksi, Kerah boat neck yang elegan, Kerah boat neck yang elegan, Cocok untuk acara siang dan malam, Desain tanpa punggung menambah sentuhan elegan, Panjang yang mempesona di bawah lutut,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Polanya yang bunga-bunga sangat menakjubkan, Kerah boat neck yang elegan, Polanya yang bunga-bunga sangat menakjubkan,",5
Dress,https://www.lazada.co.id/products/pdp-i8187198478-s116252884387.html,"Bahan yang halus dan ringan, Warna rose pink yang cantik, Dress yang serbaguna untuk berbagai acara,",5
